name,distortion,level,level_numeric,snr_db_distorted,snr_db_restored,snr_gain_db,clean_path,distorted_path,restored_path
P1003,haze,2.0,2.0,-9.947708356917364,5.078955737540971,15.026664094458335,data/clean/test/images/P1003.png,data/distorted/haze/2.0/test/images/P1003.png,data/restored/haze/2.0/test/images/P1003.png
P1029,haze,2.0,2.0,-5.416695475099384,7.994971133477574,13.411666608576958,data/clean/test/images/P1029.png,data/distorted/haze/2.0/test/images/P1029.png,data/restored/haze/2.0/test/images/P1029.png
P1148,haze,2.0,2.0,-1.4665949750964753,22.205157518062435,23.671752493158913,data/clean/test/images/P1148.png,data/distorted/haze/2.0/test/images/P1148.png,data/restored/haze/2.0/test/images/P1148.png
P1158,haze,2.0,2.0,-4.994880729950063,11.596458135487772,16.591338865437834,data/clean/test/images/P1158.png,data/distorted/haze/2.0/test/images/P1158.png,data/restored/haze/2.0/test/images/P1158.png
P1207,haze,2.0,2.0,8.203172773903809,16.46406657969934,8.260893805795533,data/clean/test/images/P1207.png,data/distorted/haze/2.0/test/images/P1207.png,data/restored/haze/2.0/test/images/P1207.png
P1216,haze,2.0,2.0,7.820576304007783,15.21759488000997,7.397018576002187,data/clean/test/images/P1216.png,data/distorted/haze/2.0/test/images/P1216.png,data/restored/haze/2.0/test/images/P1216.png
P1242,haze,2.0,2.0,1.0276772410505044,18.668463016086868,17.640785775036363,data/clean/test/images/P1242.png,data/distorted/haze/2.0/test/images/P1242.png,data/restored/haze/2.0/test/images/P1242.png
P1358,haze,2.0,2.0,-0.5035654998513757,24.20733957654061,24.710905076391985,data/clean/test/images/P1358.png,data/distorted/haze/2.0/test/images/P1358.png,data/restored/haze/2.0/test/images/P1358.png
P1522,haze,2.0,2.0,-6.2062216849659375,12.440799830710292,18.64702151567623,data/clean/test/images/P1522.png,data/distorted/haze/2.0/test/images/P1522.png,data/restored/haze/2.0/test/images/P1522.png
P1676,haze,2.0,2.0,-0.684643378333431,24.046679026572168,24.731322404905598,data/clean/test/images/P1676.png,data/distorted/haze/2.0/test/images/P1676.png,data/restored/haze/2.0/test/images/P1676.png
P1693,haze,2.0,2.0,-4.649629614031485,14.428473803807238,19.078103417838722,data/clean/test/images/P1693.png,data/distorted/haze/2.0/test/images/P1693.png,data/restored/haze/2.0/test/images/P1693.png
P1960,haze,2.0,2.0,-5.790278337390608,6.67032381246639,12.460602149856998,data/clean/test/images/P1960.png,data/distorted/haze/2.0/test/images/P1960.png,data/restored/haze/2.0/test/images/P1960.png
P2002,haze,2.0,2.0,-2.014001555914583,12.334716131118151,14.348717687032735,data/clean/test/images/P2002.png,data/distorted/haze/2.0/test/images/P2002.png,data/restored/haze/2.0/test/images/P2002.png
P2045,haze,2.0,2.0,-8.98274535310346,9.677921784932757,18.660667138036217,data/clean/test/images/P2045.png,data/distorted/haze/2.0/test/images/P2045.png,data/restored/haze/2.0/test/images/P2045.png
P2210,haze,2.0,2.0,1.023761393165845,18.814103431645513,17.790342038479668,data/clean/test/images/P2210.png,data/distorted/haze/2.0/test/images/P2210.png,data/restored/haze/2.0/test/images/P2210.png
P2257,haze,2.0,2.0,-7.1584781531260955,8.429786337937992,15.588264491064088,data/clean/test/images/P2257.png,data/distorted/haze/2.0/test/images/P2257.png,data/restored/haze/2.0/test/images/P2257.png
P2278,haze,2.0,2.0,-1.03625400596153,10.25119916246097,11.2874531684225,data/clean/test/images/P2278.png,data/distorted/haze/2.0/test/images/P2278.png,data/restored/haze/2.0/test/images/P2278.png
P2332,haze,2.0,2.0,-0.9024374379511846,16.73571808553065,17.638155523481835,data/clean/test/images/P2332.png,data/distorted/haze/2.0/test/images/P2332.png,data/restored/haze/2.0/test/images/P2332.png
P2352,haze,2.0,2.0,-2.9098595813212564,12.352205039813647,15.262064621134904,data/clean/test/images/P2352.png,data/distorted/haze/2.0/test/images/P2352.png,data/restored/haze/2.0/test/images/P2352.png
P2456,haze,2.0,2.0,-3.8880797841416035,7.966121032900752,11.854200817042354,data/clean/test/images/P2456.png,data/distorted/haze/2.0/test/images/P2456.png,data/restored/haze/2.0/test/images/P2456.png
P2528,haze,2.0,2.0,-4.597145720463633,9.02990014760041,13.627045868064043,data/clean/test/images/P2528.png,data/distorted/haze/2.0/test/images/P2528.png,data/restored/haze/2.0/test/images/P2528.png
P2591,haze,2.0,2.0,-3.9147955875317186,9.38297537857649,13.297770966108208,data/clean/test/images/P2591.png,data/distorted/haze/2.0/test/images/P2591.png,data/restored/haze/2.0/test/images/P2591.png
P2613,haze,2.0,2.0,-9.226302301663784,7.70042158857782,16.926723890241604,data/clean/test/images/P2613.png,data/distorted/haze/2.0/test/images/P2613.png,data/restored/haze/2.0/test/images/P2613.png
P2724,haze,2.0,2.0,-1.9633209705011945,16.305956130622505,18.2692771011237,data/clean/test/images/P2724.png,data/distorted/haze/2.0/test/images/P2724.png,data/restored/haze/2.0/test/images/P2724.png
P2754,haze,2.0,2.0,0.2071711822927556,19.286916676488296,19.079745494195542,data/clean/test/images/P2754.png,data/distorted/haze/2.0/test/images/P2754.png,data/restored/haze/2.0/test/images/P2754.png
P0063,haze,2.5,2.5,-0.03926554627165773,8.451874291100026,8.491139837371684,data/clean/test/images/P0063.png,data/distorted/haze/2.5/test/images/P0063.png,data/restored/haze/2.5/test/images/P0063.png
P0081,haze,2.5,2.5,-6.44623347633039,7.680022067293951,14.12625554362434,data/clean/test/images/P0081.png,data/distorted/haze/2.5/test/images/P0081.png,data/restored/haze/2.5/test/images/P0081.png
P0198,haze,2.5,2.5,-4.217477654028361,4.8773549255751245,9.094832579603485,data/clean/test/images/P0198.png,data/distorted/haze/2.5/test/images/P0198.png,data/restored/haze/2.5/test/images/P0198.png
P0308,haze,2.5,2.5,-6.172731962841098,3.527715185849366,9.700447148690465,data/clean/test/images/P0308.png,data/distorted/haze/2.5/test/images/P0308.png,data/restored/haze/2.5/test/images/P0308.png
P0336,haze,2.5,2.5,-8.936414104286403,-0.5921642680749337,8.34424983621147,data/clean/test/images/P0336.png,data/distorted/haze/2.5/test/images/P0336.png,data/restored/haze/2.5/test/images/P0336.png
P0345,haze,2.5,2.5,-6.753706386369913,2.453070720645561,9.206777107015474,data/clean/test/images/P0345.png,data/distorted/haze/2.5/test/images/P0345.png,data/restored/haze/2.5/test/images/P0345.png
P0363,haze,2.5,2.5,-6.593880652539133,4.596407325220407,11.19028797775954,data/clean/test/images/P0363.png,data/distorted/haze/2.5/test/images/P0363.png,data/restored/haze/2.5/test/images/P0363.png
P0368,haze,2.5,2.5,-6.0892344052852945,6.135800640824362,12.225035046109657,data/clean/test/images/P0368.png,data/distorted/haze/2.5/test/images/P0368.png,data/restored/haze/2.5/test/images/P0368.png
P0377,haze,2.5,2.5,-7.718451983916386,3.7712479947503046,11.48969997866669,data/clean/test/images/P0377.png,data/distorted/haze/2.5/test/images/P0377.png,data/restored/haze/2.5/test/images/P0377.png
P0452,haze,2.5,2.5,-4.554629711862026,5.5724241737421965,10.127053885604223,data/clean/test/images/P0452.png,data/distorted/haze/2.5/test/images/P0452.png,data/restored/haze/2.5/test/images/P0452.png
P0517,haze,2.5,2.5,-5.8856946678921505,2.4307377969456194,8.31643246483777,data/clean/test/images/P0517.png,data/distorted/haze/2.5/test/images/P0517.png,data/restored/haze/2.5/test/images/P0517.png
P0565,haze,2.5,2.5,-9.275489390786351,-0.5507714056091203,8.72471798517723,data/clean/test/images/P0565.png,data/distorted/haze/2.5/test/images/P0565.png,data/restored/haze/2.5/test/images/P0565.png
P0649,haze,2.5,2.5,-8.471774439962935,-0.28682361673552637,8.184950823227409,data/clean/test/images/P0649.png,data/distorted/haze/2.5/test/images/P0649.png,data/restored/haze/2.5/test/images/P0649.png
P0699,haze,2.5,2.5,-6.547492555320591,7.182799125329968,13.73029168065056,data/clean/test/images/P0699.png,data/distorted/haze/2.5/test/images/P0699.png,data/restored/haze/2.5/test/images/P0699.png
P0806,haze,2.5,2.5,-1.9745761305064562,8.192639028323752,10.167215158830208,data/clean/test/images/P0806.png,data/distorted/haze/2.5/test/images/P0806.png,data/restored/haze/2.5/test/images/P0806.png
P1003,haze,2.5,2.5,-10.469921172420843,1.0126650290445416,11.482586201465384,data/clean/test/images/P1003.png,data/distorted/haze/2.5/test/images/P1003.png,data/restored/haze/2.5/test/images/P1003.png
P1029,haze,2.5,2.5,-5.937331609481452,2.905885475333556,8.84321708481501,data/clean/test/images/P1029.png,data/distorted/haze/2.5/test/images/P1029.png,data/restored/haze/2.5/test/images/P1029.png
P1148,haze,2.5,2.5,-1.9879747124947498,11.377710180350938,13.365684892845689,data/clean/test/images/P1148.png,data/distorted/haze/2.5/test/images/P1148.png,data/restored/haze/2.5/test/images/P1148.png
P1158,haze,2.5,2.5,-5.515696595099239,4.820060328381172,10.33575692348041,data/clean/test/images/P1158.png,data/distorted/haze/2.5/test/images/P1158.png,data/restored/haze/2.5/test/images/P1158.png
P1207,haze,2.5,2.5,7.635119217725437,17.493002755154222,9.857883537428785,data/clean/test/images/P1207.png,data/distorted/haze/2.5/test/images/P1207.png,data/restored/haze/2.5/test/images/P1207.png
P1216,haze,2.5,2.5,7.295009099793226,19.15924569519114,11.864236595397912,data/clean/test/images/P1216.png,data/distorted/haze/2.5/test/images/P1216.png,data/restored/haze/2.5/test/images/P1216.png
P1242,haze,2.5,2.5,0.5084271744256931,14.916581755218745,14.408154580793052,data/clean/test/images/P1242.png,data/distorted/haze/2.5/test/images/P1242.png,data/restored/haze/2.5/test/images/P1242.png
P1358,haze,2.5,2.5,-1.0259237392561882,11.495975350372023,12.52189908962821,data/clean/test/images/P1358.png,data/distorted/haze/2.5/test/images/P1358.png,data/restored/haze/2.5/test/images/P1358.png
P1522,haze,2.5,2.5,-6.727946084698971,4.627111698410077,11.355057783109046,data/clean/test/images/P1522.png,data/distorted/haze/2.5/test/images/P1522.png,data/restored/haze/2.5/test/images/P1522.png
P1676,haze,2.5,2.5,-1.2100551048203754,12.825231686518375,14.03528679133875,data/clean/test/images/P1676.png,data/distorted/haze/2.5/test/images/P1676.png,data/restored/haze/2.5/test/images/P1676.png
P1693,haze,2.5,2.5,-5.174632740511188,5.9625669911995205,11.137199731710709,data/clean/test/images/P1693.png,data/distorted/haze/2.5/test/images/P1693.png,data/restored/haze/2.5/test/images/P1693.png
P1960,haze,2.5,2.5,-6.30996569871607,2.34122552105117,8.65119121976724,data/clean/test/images/P1960.png,data/distorted/haze/2.5/test/images/P1960.png,data/restored/haze/2.5/test/images/P1960.png
P2002,haze,2.5,2.5,-2.5352195806301507,6.839493477535058,9.37471305816521,data/clean/test/images/P2002.png,data/distorted/haze/2.5/test/images/P2002.png,data/restored/haze/2.5/test/images/P2002.png
P2045,haze,2.5,2.5,-9.50322884322832,5.68048291758671,15.18371176081503,data/clean/test/images/P2045.png,data/distorted/haze/2.5/test/images/P2045.png,data/restored/haze/2.5/test/images/P2045.png
P2210,haze,2.5,2.5,0.5028003574439475,11.823946621786842,11.321146264342895,data/clean/test/images/P2210.png,data/distorted/haze/2.5/test/images/P2210.png,data/restored/haze/2.5/test/images/P2210.png
P2257,haze,2.5,2.5,-7.68305114347708,3.9624053177323937,11.645456461209474,data/clean/test/images/P2257.png,data/distorted/haze/2.5/test/images/P2257.png,data/restored/haze/2.5/test/images/P2257.png
P2278,haze,2.5,2.5,-1.557860609819552,8.0759057403799,9.633766350199451,data/clean/test/images/P2278.png,data/distorted/haze/2.5/test/images/P2278.png,data/restored/haze/2.5/test/images/P2278.png
P2332,haze,2.5,2.5,-1.4236184162396683,9.093578174451427,10.517196590691094,data/clean/test/images/P2332.png,data/distorted/haze/2.5/test/images/P2332.png,data/restored/haze/2.5/test/images/P2332.png
P2352,haze,2.5,2.5,-3.431012087393018,6.534993208958327,9.966005296351344,data/clean/test/images/P2352.png,data/distorted/haze/2.5/test/images/P2352.png,data/restored/haze/2.5/test/images/P2352.png
P2456,haze,2.5,2.5,-4.409025274043776,4.0023362592531395,8.411361533296915,data/clean/test/images/P2456.png,data/distorted/haze/2.5/test/images/P2456.png,data/restored/haze/2.5/test/images/P2456.png
P2528,haze,2.5,2.5,-5.11791520209812,4.254516630928492,9.372431833026612,data/clean/test/images/P2528.png,data/distorted/haze/2.5/test/images/P2528.png,data/restored/haze/2.5/test/images/P2528.png
P2591,haze,2.5,2.5,-4.4354132881462185,4.812321043874576,9.247734332020794,data/clean/test/images/P2591.png,data/distorted/haze/2.5/test/images/P2591.png,data/restored/haze/2.5/test/images/P2591.png
P2613,haze,2.5,2.5,-9.753197243840951,3.3533514083227463,13.106548652163697,data/clean/test/images/P2613.png,data/distorted/haze/2.5/test/images/P2613.png,data/restored/haze/2.5/test/images/P2613.png
P2724,haze,2.5,2.5,-2.4844134488842275,8.186305909292425,10.670719358176653,data/clean/test/images/P2724.png,data/distorted/haze/2.5/test/images/P2724.png,data/restored/haze/2.5/test/images/P2724.png
P2754,haze,2.5,2.5,-0.313708804995269,10.6872496968694,11.00095850186467,data/clean/test/images/P2754.png,data/distorted/haze/2.5/test/images/P2754.png,data/restored/haze/2.5/test/images/P2754.png
P0063,haze,3.0,3.0,-0.34052146730724425,5.283054797316865,5.623576264624109,data/clean/test/images/P0063.png,data/distorted/haze/3.0/test/images/P0063.png,data/restored/haze/3.0/test/images/P0063.png
P0081,haze,3.0,3.0,-6.753990740563961,3.7653620618073615,10.519352802371323,data/clean/test/images/P0081.png,data/distorted/haze/3.0/test/images/P0081.png,data/restored/haze/3.0/test/images/P0081.png
P0198,haze,3.0,3.0,-4.519172235154825,1.1256271160030171,5.644799351157841,data/clean/test/images/P0198.png,data/distorted/haze/3.0/test/images/P0198.png,data/restored/haze/3.0/test/images/P0198.png
P0308,haze,3.0,3.0,-6.475081317448388,-0.8864149012315715,5.5886664162168165,data/clean/test/images/P0308.png,data/distorted/haze/3.0/test/images/P0308.png,data/restored/haze/3.0/test/images/P0308.png
P0336,haze,3.0,3.0,-9.236574701677489,-3.723865999760844,5.512708701916645,data/clean/test/images/P0336.png,data/distorted/haze/3.0/test/images/P0336.png,data/restored/haze/3.0/test/images/P0336.png
P0345,haze,3.0,3.0,-7.053334298053388,-1.4296363238923342,5.623697974161054,data/clean/test/images/P0345.png,data/distorted/haze/3.0/test/images/P0345.png,data/restored/haze/3.0/test/images/P0345.png
P0363,haze,3.0,3.0,-6.891177929884708,0.43841214817925567,7.329590078063964,data/clean/test/images/P0363.png,data/distorted/haze/3.0/test/images/P0363.png,data/restored/haze/3.0/test/images/P0363.png
P0368,haze,3.0,3.0,-6.394014235676593,1.4369445947158996,7.830958830392493,data/clean/test/images/P0368.png,data/distorted/haze/3.0/test/images/P0368.png,data/restored/haze/3.0/test/images/P0368.png
P0377,haze,3.0,3.0,-8.016577441648254,-0.1486246545518261,7.867952787096428,data/clean/test/images/P0377.png,data/distorted/haze/3.0/test/images/P0377.png,data/restored/haze/3.0/test/images/P0377.png
P0452,haze,3.0,3.0,-4.862119632382384,2.301854085586269,7.163973717968652,data/clean/test/images/P0452.png,data/distorted/haze/3.0/test/images/P0452.png,data/restored/haze/3.0/test/images/P0452.png
P0517,haze,3.0,3.0,-6.186984143942399,-0.7123854434633237,5.474598700479076,data/clean/test/images/P0517.png,data/distorted/haze/3.0/test/images/P0517.png,data/restored/haze/3.0/test/images/P0517.png
P0565,haze,3.0,3.0,-9.578842235859556,-2.886276530490319,6.692565705369237,data/clean/test/images/P0565.png,data/distorted/haze/3.0/test/images/P0565.png,data/restored/haze/3.0/test/images/P0565.png
P0649,haze,3.0,3.0,-8.789646191771057,-3.4785988434863544,5.311047348284703,data/clean/test/images/P0649.png,data/distorted/haze/3.0/test/images/P0649.png,data/restored/haze/3.0/test/images/P0649.png
P0699,haze,3.0,3.0,-6.844715045885698,1.658552594333485,8.503267640219182,data/clean/test/images/P0699.png,data/distorted/haze/3.0/test/images/P0699.png,data/restored/haze/3.0/test/images/P0699.png
P0806,haze,3.0,3.0,-2.276295070284429,3.4155753451247017,5.691870415409131,data/clean/test/images/P0806.png,data/distorted/haze/3.0/test/images/P0806.png,data/restored/haze/3.0/test/images/P0806.png
P1003,haze,3.0,3.0,-10.76565981722254,-2.3518771772984346,8.413782639924104,data/clean/test/images/P1003.png,data/distorted/haze/3.0/test/images/P1003.png,data/restored/haze/3.0/test/images/P1003.png
P1029,haze,3.0,3.0,-6.239208479526633,-0.6886518764858636,5.55055660304077,data/clean/test/images/P1029.png,data/distorted/haze/3.0/test/images/P1029.png,data/restored/haze/3.0/test/images/P1029.png
P1148,haze,3.0,3.0,-2.28850191757253,3.7949225798988433,6.083424497471373,data/clean/test/images/P1148.png,data/distorted/haze/3.0/test/images/P1148.png,data/restored/haze/3.0/test/images/P1148.png
P1158,haze,3.0,3.0,-5.816520271289056,-0.0365925358948719,5.779927735394184,data/clean/test/images/P1158.png,data/distorted/haze/3.0/test/images/P1158.png,data/restored/haze/3.0/test/images/P1158.png
P1207,haze,3.0,3.0,7.549653330920897,14.060642955340832,6.510989624419935,data/clean/test/images/P1207.png,data/distorted/haze/3.0/test/images/P1207.png,data/restored/haze/3.0/test/images/P1207.png
P1216,haze,3.0,3.0,7.036070236256017,15.7862169598136,8.750146723557584,data/clean/test/images/P1216.png,data/distorted/haze/3.0/test/images/P1216.png,data/restored/haze/3.0/test/images/P1216.png
P1242,haze,3.0,3.0,0.19655812795111516,0.0,-0.19655812795111516,data/clean/test/images/P1242.png,data/distorted/haze/3.0/test/images/P1242.png,data/restored/haze/3.0/test/images/P1242.png
P1358,haze,3.0,3.0,-1.324456802364888,4.342519169778759,5.666975972143647,data/clean/test/images/P1358.png,data/distorted/haze/3.0/test/images/P1358.png,data/restored/haze/3.0/test/images/P1358.png
P1522,haze,3.0,3.0,-7.027910854028823,-0.885994423846495,6.141916430182328,data/clean/test/images/P1522.png,data/distorted/haze/3.0/test/images/P1522.png,data/restored/haze/3.0/test/images/P1522.png
P1676,haze,3.0,3.0,-1.5124002810591257,4.532030196901024,6.04443047796015,data/clean/test/images/P1676.png,data/distorted/haze/3.0/test/images/P1676.png,data/restored/haze/3.0/test/images/P1676.png
P1693,haze,3.0,3.0,-5.478578914823531,0.19505995874971105,5.673638873573243,data/clean/test/images/P1693.png,data/distorted/haze/3.0/test/images/P1693.png,data/restored/haze/3.0/test/images/P1693.png
P1960,haze,3.0,3.0,-6.61095670316427,-0.9256314447894826,5.685325258374787,data/clean/test/images/P1960.png,data/distorted/haze/3.0/test/images/P1960.png,data/restored/haze/3.0/test/images/P1960.png
P2002,haze,3.0,3.0,-2.836374626600188,2.6565242740085586,5.492898900608747,data/clean/test/images/P2002.png,data/distorted/haze/3.0/test/images/P2002.png,data/restored/haze/3.0/test/images/P2002.png
P2045,haze,3.0,3.0,-9.808527291807252,2.2915301209421184,12.10005741274937,data/clean/test/images/P2045.png,data/distorted/haze/3.0/test/images/P2045.png,data/restored/haze/3.0/test/images/P2045.png
P2210,haze,3.0,3.0,0.20090172909196463,6.085451689936505,5.884549960844541,data/clean/test/images/P2210.png,data/distorted/haze/3.0/test/images/P2210.png,data/restored/haze/3.0/test/images/P2210.png
P2257,haze,3.0,3.0,-7.981104136230549,0.5055355872545633,8.486639723485112,data/clean/test/images/P2257.png,data/distorted/haze/3.0/test/images/P2257.png,data/restored/haze/3.0/test/images/P2257.png
P2278,haze,3.0,3.0,-1.859477925139611,3.4428168226154416,5.302294747755052,data/clean/test/images/P2278.png,data/distorted/haze/3.0/test/images/P2278.png,data/restored/haze/3.0/test/images/P2278.png
P2332,haze,3.0,3.0,-1.7252397676347173,4.0674532212572405,5.792692988891957,data/clean/test/images/P2332.png,data/distorted/haze/3.0/test/images/P2332.png,data/restored/haze/3.0/test/images/P2332.png
P2352,haze,3.0,3.0,-3.732413907995245,1.8454543274964395,5.577868235491684,data/clean/test/images/P2352.png,data/distorted/haze/3.0/test/images/P2352.png,data/restored/haze/3.0/test/images/P2352.png
P2456,haze,3.0,3.0,-4.710043851043785,1.0523896746410375,5.762433525684823,data/clean/test/images/P2456.png,data/distorted/haze/3.0/test/images/P2456.png,data/restored/haze/3.0/test/images/P2456.png
P2528,haze,3.0,3.0,-5.419063470719349,0.36540816476603544,5.784471635485385,data/clean/test/images/P2528.png,data/distorted/haze/3.0/test/images/P2528.png,data/restored/haze/3.0/test/images/P2528.png
P2591,haze,3.0,3.0,-4.736694985989264,0.7352318894941062,5.471926875483371,data/clean/test/images/P2591.png,data/distorted/haze/3.0/test/images/P2591.png,data/restored/haze/3.0/test/images/P2591.png
P2613,haze,3.0,3.0,-10.050942226844713,0.12665950542825974,10.177601732272972,data/clean/test/images/P2613.png,data/distorted/haze/3.0/test/images/P2613.png,data/restored/haze/3.0/test/images/P2613.png
P2724,haze,3.0,3.0,-2.7860666967465297,2.7484397911757834,5.534506487922313,data/clean/test/images/P2724.png,data/distorted/haze/3.0/test/images/P2724.png,data/restored/haze/3.0/test/images/P2724.png
P2754,haze,3.0,3.0,-0.6158405412213037,5.154466081879059,5.770306623100363,data/clean/test/images/P2754.png,data/distorted/haze/3.0/test/images/P2754.png,data/restored/haze/3.0/test/images/P2754.png
P0063,jpeg,1,1.0,12.880987987334983,13.214668152018383,0.33368016468340045,data/clean/test/images/P0063.png,data/distorted/jpeg/1/test/images/P0063.png,data/restored/jpeg/1/test/images/P0063.png
P0081,jpeg,1,1.0,14.045896539021728,14.530043141863647,0.48414660284191946,data/clean/test/images/P0081.png,data/distorted/jpeg/1/test/images/P0081.png,data/restored/jpeg/1/test/images/P0081.png
P0198,jpeg,1,1.0,13.78651676991829,14.338290819566584,0.5517740496482944,data/clean/test/images/P0198.png,data/distorted/jpeg/1/test/images/P0198.png,data/restored/jpeg/1/test/images/P0198.png
P0308,jpeg,1,1.0,14.365189247537948,14.940441520185828,0.5752522726478801,data/clean/test/images/P0308.png,data/distorted/jpeg/1/test/images/P0308.png,data/restored/jpeg/1/test/images/P0308.png
P0336,jpeg,1,1.0,12.941758233226405,13.471988425230112,0.5302301920037067,data/clean/test/images/P0336.png,data/distorted/jpeg/1/test/images/P0336.png,data/restored/jpeg/1/test/images/P0336.png
P0345,jpeg,1,1.0,13.41815877502608,14.106158709423918,0.6879999343978369,data/clean/test/images/P0345.png,data/distorted/jpeg/1/test/images/P0345.png,data/restored/jpeg/1/test/images/P0345.png
P0363,jpeg,1,1.0,13.660726628337121,14.307030655017979,0.6463040266808573,data/clean/test/images/P0363.png,data/distorted/jpeg/1/test/images/P0363.png,data/restored/jpeg/1/test/images/P0363.png
P0368,jpeg,1,1.0,14.039362094042158,14.7612769320905,0.7219148380483418,data/clean/test/images/P0368.png,data/distorted/jpeg/1/test/images/P0368.png,data/restored/jpeg/1/test/images/P0368.png
P0377,jpeg,1,1.0,12.71685696798297,13.155943875641107,0.43908690765813674,data/clean/test/images/P0377.png,data/distorted/jpeg/1/test/images/P0377.png,data/restored/jpeg/1/test/images/P0377.png
P0452,jpeg,1,1.0,12.760745540251591,12.788195614041452,0.027450073789861307,data/clean/test/images/P0452.png,data/distorted/jpeg/1/test/images/P0452.png,data/restored/jpeg/1/test/images/P0452.png
P0517,jpeg,1,1.0,11.497973429717074,11.848516362710004,0.35054293299292993,data/clean/test/images/P0517.png,data/distorted/jpeg/1/test/images/P0517.png,data/restored/jpeg/1/test/images/P0517.png
P0565,jpeg,1,1.0,12.474214767312459,13.123928014762733,0.6497132474502738,data/clean/test/images/P0565.png,data/distorted/jpeg/1/test/images/P0565.png,data/restored/jpeg/1/test/images/P0565.png
P0649,jpeg,1,1.0,12.948701732098604,13.635729633093705,0.6870279009951012,data/clean/test/images/P0649.png,data/distorted/jpeg/1/test/images/P0649.png,data/restored/jpeg/1/test/images/P0649.png
P0699,jpeg,1,1.0,17.60623824247475,18.088654168527235,0.48241592605248584,data/clean/test/images/P0699.png,data/distorted/jpeg/1/test/images/P0699.png,data/restored/jpeg/1/test/images/P0699.png
P0806,jpeg,1,1.0,15.283626590737109,15.99865756373282,0.7150309729957112,data/clean/test/images/P0806.png,data/distorted/jpeg/1/test/images/P0806.png,data/restored/jpeg/1/test/images/P0806.png
P1003,jpeg,1,1.0,11.844528598254646,12.469791839092073,0.6252632408374268,data/clean/test/images/P1003.png,data/distorted/jpeg/1/test/images/P1003.png,data/restored/jpeg/1/test/images/P1003.png
P1029,jpeg,1,1.0,13.125964316633125,13.7927249833324,0.6667606666992754,data/clean/test/images/P1029.png,data/distorted/jpeg/1/test/images/P1029.png,data/restored/jpeg/1/test/images/P1029.png
P1148,jpeg,1,1.0,19.57404175651671,20.399990370145986,0.8259486136292757,data/clean/test/images/P1148.png,data/distorted/jpeg/1/test/images/P1148.png,data/restored/jpeg/1/test/images/P1148.png
P1158,jpeg,1,1.0,16.230063610418494,17.65345560804988,1.4233919976313878,data/clean/test/images/P1158.png,data/distorted/jpeg/1/test/images/P1158.png,data/restored/jpeg/1/test/images/P1158.png
P1207,jpeg,1,1.0,11.959796701653445,11.96989677757186,0.01010007591841422,data/clean/test/images/P1207.png,data/distorted/jpeg/1/test/images/P1207.png,data/restored/jpeg/1/test/images/P1207.png
P1216,jpeg,1,1.0,16.511817152095663,16.514509812985466,0.0026926608898030224,data/clean/test/images/P1216.png,data/distorted/jpeg/1/test/images/P1216.png,data/restored/jpeg/1/test/images/P1216.png
P1242,jpeg,1,1.0,22.176049414095537,22.897007474203058,0.7209580601075203,data/clean/test/images/P1242.png,data/distorted/jpeg/1/test/images/P1242.png,data/restored/jpeg/1/test/images/P1242.png
P1358,jpeg,1,1.0,16.8551497994027,17.84188028920708,0.9867304898043798,data/clean/test/images/P1358.png,data/distorted/jpeg/1/test/images/P1358.png,data/restored/jpeg/1/test/images/P1358.png
P1522,jpeg,1,1.0,13.90998162777426,15.680883216850694,1.7709015890764341,data/clean/test/images/P1522.png,data/distorted/jpeg/1/test/images/P1522.png,data/restored/jpeg/1/test/images/P1522.png
P1676,jpeg,1,1.0,12.86641705622386,14.430971850569325,1.5645547943454652,data/clean/test/images/P1676.png,data/distorted/jpeg/1/test/images/P1676.png,data/restored/jpeg/1/test/images/P1676.png
P1693,jpeg,1,1.0,11.87820207737743,12.809151143428984,0.9309490660515536,data/clean/test/images/P1693.png,data/distorted/jpeg/1/test/images/P1693.png,data/restored/jpeg/1/test/images/P1693.png
P1960,jpeg,1,1.0,12.104370556866924,12.517830333601829,0.4134597767349053,data/clean/test/images/P1960.png,data/distorted/jpeg/1/test/images/P1960.png,data/restored/jpeg/1/test/images/P1960.png
P2002,jpeg,1,1.0,13.980686893327704,14.5012798273293,0.5205929340015967,data/clean/test/images/P2002.png,data/distorted/jpeg/1/test/images/P2002.png,data/restored/jpeg/1/test/images/P2002.png
P2045,jpeg,1,1.0,12.84029835412397,13.532435027889209,0.6921366737652388,data/clean/test/images/P2045.png,data/distorted/jpeg/1/test/images/P2045.png,data/restored/jpeg/1/test/images/P2045.png
P2210,jpeg,1,1.0,17.31171540937068,18.010829363969496,0.6991139545988148,data/clean/test/images/P2210.png,data/distorted/jpeg/1/test/images/P2210.png,data/restored/jpeg/1/test/images/P2210.png
P2257,jpeg,1,1.0,12.477786333566554,12.97483137596913,0.49704504240257563,data/clean/test/images/P2257.png,data/distorted/jpeg/1/test/images/P2257.png,data/restored/jpeg/1/test/images/P2257.png
P2278,jpeg,1,1.0,15.47051788661064,15.923346183173246,0.4528282965626058,data/clean/test/images/P2278.png,data/distorted/jpeg/1/test/images/P2278.png,data/restored/jpeg/1/test/images/P2278.png
P2332,jpeg,1,1.0,15.559262764021968,16.836810954611188,1.2775481905892203,data/clean/test/images/P2332.png,data/distorted/jpeg/1/test/images/P2332.png,data/restored/jpeg/1/test/images/P2332.png
